Id,tags_list,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_2554,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2555,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2556,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2557,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2558,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2559,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2560,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2561,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road']",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2562,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2563,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2564,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2565,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2566,"['partly_cloudy', 'primary', 'road']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2567,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2568,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2569,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2570,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2571,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2572,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2573,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2574,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2575,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2576,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2577,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2578,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2579,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2580,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2581,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2582,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2583,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2584,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2585,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2586,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2587,"['blooming', 'clear', 'primary']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_2588,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2589,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2590,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2591,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2592,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2593,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2594,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2595,"['agriculture', 'haze', 'primary', 'water']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_2596,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2597,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2598,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2599,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2600,"['partly_cloudy', 'primary', 'selective_logging']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
train_2601,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2602,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2603,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2604,"['blooming', 'clear', 'primary']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_2605,"['bare_ground', 'habitation', 'partly_cloudy', 'primary', 'road']",1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
train_2606,"['agriculture', 'clear', 'habitation', 'primary', 'water']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2607,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2608,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2609,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2610,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2611,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2612,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2613,"['bare_ground', 'clear', 'primary', 'road']",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_2614,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road']",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2615,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2616,"['clear', 'primary', 'road', 'selective_logging', 'water']",1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train_2617,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2618,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2619,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2620,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2621,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2622,"['agriculture', 'clear', 'cultivation', 'primary', 'water']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2623,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2624,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2625,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2626,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2627,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2628,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2629,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2630,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2631,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2632,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2633,"['clear', 'habitation', 'primary', 'water']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2634,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2635,"['haze', 'primary', 'water']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_2636,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2637,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2638,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2639,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2640,"['clear', 'cultivation', 'primary', 'road', 'water']",1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2641,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2642,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2643,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2644,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2645,"['bare_ground', 'clear', 'primary', 'water']",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
train_2646,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2647,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2648,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2649,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2650,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2651,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2652,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2653,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2654,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2655,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2656,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2657,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2658,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2659,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2660,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2661,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2662,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2663,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road']",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2664,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2665,"['agriculture', 'clear', 'habitation', 'primary', 'water']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2666,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2667,"['agriculture', 'artisinal_mine', 'clear', 'cultivation', 'habitation', 'primary', 'road', 'water']",1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0
train_2668,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2669,"['agriculture', 'haze', 'primary', 'road']",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2670,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2671,"['agriculture', 'haze', 'primary', 'road']",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2672,"['clear', 'cultivation', 'habitation', 'primary', 'road', 'water']",1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2673,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2674,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2675,"['agriculture', 'partly_cloudy', 'primary', 'water']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2676,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2677,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2678,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2679,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2680,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2681,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2682,"['agriculture', 'haze', 'primary']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2683,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2684,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2685,"['partly_cloudy', 'primary', 'road', 'water']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2686,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2687,"['haze', 'primary', 'water']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_2688,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2689,"['partly_cloudy', 'primary', 'road', 'water']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2690,"['agriculture', 'partly_cloudy', 'primary', 'water']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2691,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2692,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2693,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2694,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2695,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2696,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2697,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2698,"['agriculture', 'clear', 'habitation', 'road']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_2699,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2700,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2701,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2702,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2703,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2704,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2705,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2706,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2707,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2708,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2709,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2710,"['clear', 'habitation', 'road']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_2711,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2712,"['artisinal_mine', 'bare_ground', 'clear', 'primary', 'water']",0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
train_2713,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2714,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2715,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2716,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2717,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2718,"['agriculture', 'partly_cloudy', 'primary', 'water']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2719,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2720,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2721,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2722,"['agriculture', 'clear']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_2723,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2724,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2725,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2726,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2727,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2728,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2729,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2730,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2731,"['agriculture', 'haze', 'primary', 'water']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_2732,"['agriculture', 'bare_ground', 'cultivation', 'haze', 'primary', 'water']",0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
train_2733,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2734,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2735,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2736,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2737,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2738,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2739,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2740,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2741,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2742,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2743,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2744,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2745,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2746,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2747,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2748,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2749,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2750,"['clear', 'water']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_2751,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2752,"['blooming', 'clear', 'primary']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_2753,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2754,"['clear', 'cultivation', 'habitation', 'primary', 'water']",0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2755,"['bare_ground', 'clear']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
train_2756,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2757,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2758,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2759,"['clear', 'habitation', 'primary', 'road']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2760,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2761,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2762,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2763,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2764,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2765,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary', 'road']",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2766,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2767,"['artisinal_mine', 'clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_2768,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2769,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2770,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2771,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2772,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2773,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2774,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2775,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2776,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_2777,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2778,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2779,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_2780,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary']",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2781,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2782,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2783,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_2784,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2785,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2786,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2787,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2788,"['cultivation', 'partly_cloudy', 'primary', 'water']",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2789,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2790,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2791,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2792,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_2793,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2794,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2795,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2796,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_2797,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2798,"['clear', 'habitation', 'primary', 'road', 'water']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_2799,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2800,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2801,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_2802,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
