Id,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_13511,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13513,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13515,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13517,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13519,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13521,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13523,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13525,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13527,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13531,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13533,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13535,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13537,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_13539,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13541,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13544,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13546,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13548,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13550,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
train_13552,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13554,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13556,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13558,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13561,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13562,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_13564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13566,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13568,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13571,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13573,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13575,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13577,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13580,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13582,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13584,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13586,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13588,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13590,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13592,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13593,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13595,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13597,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13599,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13601,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
train_13604,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13607,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13609,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13611,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13614,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13616,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13617,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13619,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13621,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13623,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_13629,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_13631,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13638,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13639,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13642,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13646,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13649,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13651,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13653,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13656,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13658,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13660,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13663,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13665,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13667,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13669,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13671,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13673,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13675,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_13676,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13678,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13680,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13682,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13684,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13686,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13688,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13690,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13692,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13694,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13696,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13699,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13702,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13704,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13706,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_13708,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13710,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13712,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13714,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13716,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13717,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13719,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13722,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13724,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13726,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13727,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_13729,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13732,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13736,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13738,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
train_13740,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13742,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13744,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13746,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13748,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13751,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_13753,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13755,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13758,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13760,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13762,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13764,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13766,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13768,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13770,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13772,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13774,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13776,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13778,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13780,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13782,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13784,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13787,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13789,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13791,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13794,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13796,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13798,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13802,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_13804,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13806,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13808,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_13811,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13813,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13815,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13817,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13819,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13821,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13823,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13825,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13827,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_13829,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_13832,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13834,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13836,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13838,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13840,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13842,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13844,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13846,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_13847,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13849,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13851,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13853,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13855,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13859,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13861,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13863,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13866,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13868,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13870,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13872,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_13874,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13876,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13878,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_13880,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13882,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13886,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_13889,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
train_13891,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13892,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_13895,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13897,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13899,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13901,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13903,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13905,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13907,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13912,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13914,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13916,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13918,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_13920,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13922,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13924,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13926,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13928,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_13930,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_13932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13934,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_13936,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13938,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13940,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13942,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_13945,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13947,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13949,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13951,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13953,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_13954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13956,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13958,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13960,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13962,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13964,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13966,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13968,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13970,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13972,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13975,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_13976,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13978,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13980,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13982,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13984,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13986,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13988,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_13990,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13992,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_13995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_13999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_14006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14008,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14013,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14017,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14021,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14026,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14028,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14030,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14032,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14035,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14037,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14039,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_14041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14043,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14045,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14047,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14049,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14051,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14053,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_14055,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14057,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14059,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14062,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14064,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_14065,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_14067,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14069,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14071,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14073,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14076,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14078,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14080,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14084,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14086,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14088,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14092,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14094,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14096,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14098,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_14102,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14104,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14106,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_14109,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14111,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_14113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14115,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14117,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
train_14118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
train_14121,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14125,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14127,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14129,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14131,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14133,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14135,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14137,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14139,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14141,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14143,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14146,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14148,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14150,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14152,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_14153,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14157,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14160,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14164,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14166,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14168,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14170,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_14172,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_14174,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14177,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14184,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14186,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_14187,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14189,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14191,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14193,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14195,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_14199,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14200,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_14202,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14204,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_14206,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_14208,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_14211,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14213,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_14215,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_14218,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_14220,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
